"","duration","gross_adjusted","budget_adjusted","gross","budget","cast_facebook_likes","reviews","Metascore","imdbRating","imdbVotes","OscarWon","OtherWin","OscarNom","OtherNom","oldness"
"1606",153,137704059,85691512,120523073,7.5e+07,36741,2013,69,8.3,1015532,1,129,0,165,10
"1607",118,1398744,15806349,1150403,1.3e+07,3474,231,68,7.1,14972,0,3,0,2,13
"1608",118,424348420,66057363,179870271,2.8e+07,11898,672,57,7.6,370738,1,8,0,21,35
"1609",127,389764138,94885161,197171806,4.8e+07,12884,626,65,8.3,581238,1,6,0,20,30
"1610",122,360913523,210620382,317011114,1.85e+08,14959,2524,65,6.2,365679,0,10,0,35,11
"1611",120,104495229,168515085,102315545,1.65e+08,3233,806,32,5.2,142334,0,3,0,16,3
"1612",154,478248116,117170172,306124059,7.5e+07,16785,1041,59,7,469442,1,34,0,34,23
"1613",148,328881007,179858385,292568851,1.6e+08,81115,3445,74,8.8,1670098,4,152,0,204,9
"1614",95,20602941,10299160,14003141,7e+06,4837,57,53,6.2,4959,0,2,0,0,20
"1615",109,40923183,43588706,37553932,4e+07,34011,823,53,6.7,330226,0,0,0,2,8
"1616",97,13058221,11824409,11043445,1e+07,20312,155,47,6.5,29143,0,0,0,0,12
"1617",127,328337,14166330,301305,1.3e+07,796,290,56,4.4,32289,0,5,0,6,8
"1618",122,25839806,103418742,24985612,1e+08,28328,450,47,6.9,98715,0,1,0,5,4
"1619",138,49713864,2352931,35918429,1700000,3970,689,86,7.4,34110,0,38,5,69,18
"1620",109,59028311,33738062,45489752,2.6e+07,28493,371,66,6.5,50628,0,2,0,8,15
"1621",90,97477686,53452960,63826569,3.5e+07,23504,221,70,6.3,34364,0,7,1,16,22
"1622",102,8462574,55363072,6114237,4e+07,2664,290,33,6.2,20994,0,0,0,1,18
"1623",110,90994869,81728824,83503161,7.5e+07,16691,689,46,6,146762,0,1,0,6,8
"1624",107,18382098,62840442,16088610,5.5e+07,3742,132,54,5.6,11516,0,1,0,2,10
"1625",111,296537,5190471,228524,4e+06,768,129,53,7.2,8953,0,1,0,2,15
"1626",135,4731089,23648818,4001121,2e+07,36398,461,73,7,51168,0,27,1,45,12
"1627",99,6378710,12262813,4681503,9e+06,2478,374,72,7,30026,0,7,0,15,17
"1628",107,52248422,11389565,50461335,1.1e+07,20466,273,46,6.8,98288,0,3,0,0,5
"1629",121,15258580,18238095,12549485,1.5e+07,3633,172,55,6.2,4775,0,1,0,5,13
"1630",92,5889582,29426170,4002955,2e+07,3654,257,31,6.2,35596,0,0,0,2,20
"1631",120,141475262,36827397,134455175,3.5e+07,5826,507,35,5.7,107044,0,1,0,9,6
"1632",91,68574934,39965217,51475962,3e+07,3969,850,64,7.3,195202,0,1,0,11,16
"1633",115,237496188,97269841,195329763,8e+07,1815,417,58,6.8,216719,0,7,0,16,13
"1634",94,224595974,102829815,196573705,9e+07,1258,320,50,7,186730,0,3,0,13,10
"1635",88,172226307,101424253,161317423,9.5e+07,25354,372,49,6.6,161725,0,2,0,11,7
"1636",103,240333967,80389550,176387405,5.9e+07,5437,660,60,7.5,365802,0,5,1,29,17
"1637",115,187889022,155714134,144795350,1.2e+08,12068,1014,59,7.1,433135,0,0,1,13,15
"1638",80,236570,1823810,194568,1500000,2179,60,60,6.2,3029,0,0,0,0,13
"1639",100,60135617,36091288,39989008,2.4e+07,49847,543,21,4.6,59694,0,4,0,7,21
"1640",97,45107530,95377432,33105600,7e+07,1576,246,35,5.4,44441,0,2,0,6,17
"1641",105,103869,2248230,92401,2e+06,2423,434,27,6.3,63166,0,0,0,2,9
"1642",111,3437,2198087,2580,1650000,2564,62,39,5.3,1664,0,0,0,0,16
"1643",105,81517776,45702140,71347010,4e+07,28928,430,70,7,177461,0,1,0,8,10
"1644",99,110295440,25962866,72219395,1.7e+07,50284,559,52,5.7,114952,0,3,0,7,22
"1645",107,16589671,28547591,12784713,2.2e+07,8094,564,55,6.7,59039,0,3,0,11,15
"1646",114,9313982,48397677,6543194,3.4e+07,1778,113,33,5.6,3954,0,0,0,3,19
"1647",89,10504052,26153224,9639242,2.4e+07,5470,237,38,4.9,17693,0,2,0,2,8
"1648",113,59067101,14853195,51697449,1.3e+07,1465,95,55,4.3,8740,0,1,0,5,10
"1649",132,55738011,30449689,40270895,2.2e+07,3152,560,28,7.6,130594,0,8,1,10,18
"1650",109,60035630,65383059,55092830,6e+07,15608,617,36,6.1,207723,0,1,0,0,8
"1651",104,303161550,177366136,256386216,1.5e+08,13076,1736,65,7.2,593242,0,9,0,22,12
"1652",116,27865156,10040758,22201636,8e+06,727,365,68,7.4,35361,1,25,0,46,14
"1653",138,176010807,182507826,132122995,1.37e+08,1814,1712,54,5.7,227691,0,3,0,14,16
"1654",126,80443060,185252002,73820094,1.7e+08,36017,1360,83,7.5,269321,5,57,0,186,8
"1655",100,30987487,125979442,17218080,7e+07,15944,309,17,5.8,46371,0,3,0,5,28
"1656",110,36445439,78277372,16295774,3.5e+07,3000,350,28,4.6,36675,0,5,0,4,33
"1657",102,183265455,150135172,176997107,1.45e+08,23378,635,76,7.8,249085,0,14,1,60,5
"1658",98,244369088,185478960,217387997,1.65e+08,20453,780,74,8.1,553057,0,25,2,61,9
"1659",116,140954018,66608696,105807520,5e+07,14087,497,45,6.4,176110,0,1,0,8,16
"1660",101,18795000,21314783,14108518,1.6e+07,1882,141,45,5.7,8532,0,0,0,0,16
"1661",110,47810657,38809535,46813366,3.8e+07,4882,231,51,6.1,65815,0,0,0,3,3
"1662",110,370144061,175085714,260031035,1.23e+08,4146,657,46,6.1,163718,1,17,0,37,19
"1663",124,56651819,30076074,37672350,2e+07,1660,80,56,5.6,5872,0,4,0,8,21
"1664",93,43121515,16608922,31155435,1.2e+07,6105,136,29,6.3,46628,0,0,0,0,18
"1665",121,33962456,134893789,30212620,1.2e+08,993,364,46,5.4,38364,0,0,0,2,9
"1666",93,60097189,27954862,40846082,1.9e+07,2872,683,28,5.6,48096,0,1,0,3,20
"1667",126,17325568,19982609,13005485,1.5e+07,2282,627,71,7.6,59515,0,13,3,39,16
"1668",96,481521,7785707,371081,6e+06,51441,132,33,7,8027,0,0,0,0,15
"1669",105,16763424,9325217,12583510,7e+06,2444,1124,31,6,65707,0,4,0,8,16
"1670",89,175493923,82734994,169692572,8e+07,26839,249,44,6.7,76591,0,1,0,10,4
"1671",91,158342528,90748016,148313048,8.5e+07,37142,424,47,7.1,184982,0,2,0,14,7
"1672",100,83432998,39989372,73023275,3.5e+07,5174,164,51,5.4,18254,0,2,0,2,10
"1673",99,12702590,14478624,12282677,1.4e+07,4702,203,29,5.1,32320,0,0,0,2,4
"1674",101,56445878,40468137,50213619,3.6e+07,1272,508,63,6.4,147445,0,0,0,5,9
"1675",87,35686787,36196560,34507079,3.5e+07,1679,273,31,5.1,41588,0,0,0,4,4
"1676",94,20745703,11824409,17544812,1e+07,4707,636,46,5.5,76262,0,0,0,5,12
"1677",93,59337523,6024455,47277326,4800000,2990,1819,55,5.9,150834,0,4,0,12,14
"1678",113,43472017,65264926,34636443,5.2e+07,103354,440,44,6.6,98480,0,0,0,4,14
"1679",116,56341812,43487429,54414716,4.2e+07,30571,383,40,6.3,132907,0,1,0,3,5
"1680",106,128073041,38140118,117528646,3.5e+07,18669,727,57,6.9,380251,0,3,0,11,8
"1681",100,67832552,32028712,63536011,3e+07,19420,412,65,6.3,36903,0,2,0,4,7
"1682",114,90279019,45114110,60033780,3e+07,2860,227,42,5.9,21123,0,3,0,9,21
"1683",95,117702769,68652212,108012170,6.3e+07,2558,238,41,5.5,26453,0,0,0,2,8
"1684",91,9824395,18238095,8080116,1.5e+07,10732,115,46,5.6,7040,0,1,0,5,13
"1685",170,12951683,1157787,7830611,7e+05,15,127,98,8.3,21093,0,21,1,7,25
"1686",142,215343679,125979442,119654900,7e+07,64259,438,52,6.7,200130,0,5,5,13,28
"1687",80,64077339,21964158,51053787,17500000,14385,389,45,6.5,49725,0,0,0,1,14
"1688",86,11044020,32691530,10134754,3e+07,5393,115,20,4.8,10458,0,1,0,0,8
"1689",94,40261813,33304348,30222640,2.5e+07,4868,241,37,5.3,39310,0,0,0,8,16
"1690",100,20816715,23148650,19783777,2.2e+07,39989,357,40,6.5,92647,0,0,0,1,6
"1691",76,64915085,142737957,50026353,1.1e+08,13607,192,50,5.4,15839,0,0,0,5,15
"1692",91,15704697,22557055,10443316,1.5e+07,2913,130,45,5,7423,0,0,0,0,21
"1693",103,28176287,32167979,17518220,2e+07,25263,121,56,6.6,10076,0,0,0,2,24
"1694",103,535928048,33757919,285761243,1.8e+07,7521,407,63,7.5,367247,0,10,2,4,29
"1695",94,183406598,139615302,177343675,1.35e+08,17883,379,55,6.7,80919,0,2,0,9,4
"1696",114,18144873,90228221,12065985,6e+07,2367,144,41,4.9,17306,0,0,0,1,21
"1697",81,11282030,215775,5228617,1e+05,1431,53,74,7,3118,0,4,0,0,32
"1698",116,39982997,99913043,30013346,7.5e+07,14028,386,47,5.3,32823,0,1,0,0,16
"1699",112,6593827,21800556,4839383,1.6e+07,12766,257,46,6.6,23382,0,0,0,1,17
"1700",119,104210647,135228804,73209340,9.5e+07,2356,808,24,5.7,109269,0,7,1,11,19
"1701",117,89689353,26643478,67325559,2e+07,1293,437,71,7.1,64692,0,3,0,9,16
"1702",140,42413797,61148967,24276500,3.5e+07,1394,100,50,6.6,18512,0,2,2,4,27
"1703",118,222873624,87856631,177575142,7e+07,13426,543,58,6.6,264484,0,4,0,24,14
"1704",100,14676143,2135247,13746550,2e+06,15922,280,50,6.1,31140,0,1,0,0,7
"1705",101,18221996,21351916,12801190,1.5e+07,2764,445,21,4.6,17465,0,0,0,0,19
"1706",112,103097426,12523374,90556401,1.1e+07,3507,299,57,4.6,48847,0,8,0,9,11
"1707",115,56604063,57226459,41543207,4.2e+07,15571,289,48,6.3,33424,0,0,0,2,17
"1708",101,64132409,37652842,51097664,3e+07,23328,630,35,5.9,74725,0,1,0,5,14
"1709",136,87312459,129761779,67286731,1e+08,36925,485,54,6.7,71361,0,1,0,2,15
"1710",76,18646218,4087604,13684949,3e+06,3752,76,47,5.9,5280,0,0,0,1,17
"1711",106,430475,7868804,382946,7e+06,44969,233,45,7.1,46639,0,1,0,0,9
"1712",129,107345502,45702140,93952276,4e+07,318,364,47,6.4,142190,0,1,0,3,10
"1713",129,36805316,56205745,32741596,5e+07,14344,638,56,6.5,84315,0,4,1,13,9
"1714",96,14938010,21351916,10494147,1.5e+07,3142,206,25,5.1,7685,0,0,0,2,19
"1715",105,48353018,44840196,45290318,4.2e+07,6727,266,40,6.4,78692,0,0,0,3,7
"1716",101,75233282,103541498,72660029,1e+08,16235,514,47,6,127239,0,0,0,2,5
"1717",101,82838767,62754736,66002004,5e+07,2177,285,47,4.8,39523,0,2,0,6,14
"1718",126,26890382,24200861,25556065,2.3e+07,19359,1322,90,8,419240,1,82,0,181,6
"1719",120,86245824,96771527,75754670,8.5e+07,3632,687,78,7,225262,0,5,1,28,11
"1720",132,76605001,85642774,59035104,6.6e+07,1112,839,72,6.9,266836,0,3,0,23,15
"1721",89,6904577,11770468,4692814,8e+06,3291,45,21,5.1,3009,0,0,0,0,20
"1722",95,4192481,8304461,3029081,6e+06,993,339,85,7.8,28002,0,28,0,32,18
"1723",325,4462136,130889320,1500000,4.4e+07,14255,291,57,6.8,11201,0,2,1,8,39
"1724",101,33474978,42906381,24185781,3.1e+07,13811,403,55,6.9,32594,0,2,0,8,18
"1725",123,55825387,48442688,40334024,3.5e+07,2912,332,47,6.2,46821,0,0,0,4,18
"1726",86,14390752,19377075,10397365,1.4e+07,2165,165,27,5.4,12481,0,0,0,0,18
"1727",95,50340492,46892522,37788228,35200000,4537,124,44,5.4,15939,0,0,0,1,16
"1728",136,32413864,37595092,21554585,2.5e+07,37315,157,63,6.9,38950,0,0,0,1,21
"1729",99,77518,7612422,56007,5500000,6776,96,49,4.9,3912,0,0,0,0,18
"1730",125,25992823,81752084,19076815,6e+07,15916,308,49,6.3,46541,0,1,0,0,17
"1731",116,4186794,2510189,3335839,2e+06,50313,340,56,6.9,57884,0,0,0,2,14
"1732",88,23649298,11678560,18225165,9e+06,3114,466,64,7.1,165482,0,0,0,3,15
"1733",102,43362030,13661863,38087366,1.2e+07,4065,318,57,6.6,120379,0,1,0,0,11
"1734",106,55667164,29065613,40219708,2.1e+07,18630,216,48,6.4,24216,0,0,0,2,18
"1735",97,29804628,105266258,19819494,7e+07,13628,205,36,5.8,28886,0,0,0,0,21
"1736",104,1265088,1192340,1007962,950000,117,882,58,7.1,140990,0,10,0,13,14
"1737",98,2859707,2501224,1943649,1700000,2095,199,62,6.3,8923,0,6,0,6,20
"1738",92,60341076,18747228,38624000,1.2e+07,13162,366,31,7,169319,0,1,0,4,23
"1739",108,240734136,121587302,197992827,1e+08,70996,754,77,6.5,147224,1,18,0,23,13
"1740",82,31149,72479,30084,70000,11642,88,70,5.5,6613,0,0,0,5,5
"1741",134,4511411,4511411,3e+06,3e+06,36859,647,81,7.8,59390,0,12,0,25,21
"1742",75,18870156,57146032,15519841,4.7e+07,6863,164,28,4.5,9100,0,0,0,1,13
"1743",102,90909407,34276605,79566871,3e+07,4516,271,47,4.3,34754,0,6,0,10,10
"1744",111,43858424,32691530,40247512,3e+07,257,855,65,6.8,169185,0,8,0,26,8
"1745",102,259514223,170773282,227946274,1.5e+08,21584,908,49,6.4,383252,0,4,0,11,11
"1746",92,5557950,10246397,4881867,9e+06,3767,205,54,6.4,15690,0,0,0,3,11
"1747",93,24330167,8041995,15126948,5e+06,1227,458,10,5,23766,0,2,0,0,24
"1748",94,41229827,20438021,30259652,1.5e+07,5440,765,19,4.1,29955,0,1,0,0,17
"1749",98,36577492,6350259,14400000,2500000,684,694,38,4.7,32877,0,1,0,0,37
"1750",119,38145437,17138302,33386128,1.5e+07,3226,711,35,4.9,40258,0,1,0,0,10
"1751",96,23014107,5930323,11642254,3e+06,1308,424,31,5.2,26343,0,1,0,0,30
"1752",88,36815656,10360101,17768000,5e+06,1136,518,43,5.9,33636,0,1,0,2,31
"1753",101,176696933,1127853,4.7e+07,3e+05,4400,1509,78,7.8,177389,0,5,0,2,41
"1754",111,49086372,39229836,45045037,3.6e+07,3393,380,45,5.9,109517,0,0,0,0,8
"1755",106,3276745,851111,2694973,7e+05,33734,397,85,7.2,76883,0,29,1,47,13
"1756",82,25984194,12030429,17278980,8e+06,2400,204,16,6.7,51536,0,0,0,0,21
"1757",117,140501283,88683068,118823091,7.5e+07,1673,620,81,6.7,106300,0,21,0,40,12
"1758",107,12165930,32167979,7564000,2e+07,13821,302,46,6.2,58647,0,0,0,0,24
"1759",101,2322859,14234611,1631839,1e+07,17665,140,42,5.7,6264,0,0,0,0,19
"1760",85,48085430,125900870,42776259,1.12e+08,1173,305,33,4.9,57306,0,0,0,3,9
"1761",105,85299166,43928315,67962333,3.5e+07,2689,264,49,5.9,35922,0,0,0,1,14
"1762",121,344928512,176020546,333130696,1.7e+08,32438,1750,76,8.1,816755,0,52,2,99,5
"1763",113,31358803,42088454,29802761,4e+07,36009,326,35,6.4,51003,0,1,0,0,6
"1764",101,140647539,84176908,133668525,8e+07,39269,394,19,5.4,119557,0,5,0,15,6
"1765",102,182107948,89929193,162001186,8e+07,28497,490,30,6,198054,0,3,0,4,9
"1766",101,120281780,24766450,70906973,14600000,15500,756,72,8,498919,0,6,0,15,26
"1767",107,42784567,22908411,28014536,1.5e+07,2044,407,76,7.4,78409,0,2,0,6,22
"1768",86,1587078,711731,1114943,5e+05,407,120,54,6.5,3731,0,0,0,2,19
"1769",189,29597722,62669368,25031037,5.3e+07,22186,782,77,7.6,164093,0,7,0,15,12
"1770",125,46729432,36476190,38432823,3e+07,15811,219,52,6.9,36537,0,0,0,0,13
"1771",106,349561409,25951107,148170000,1.1e+07,2053,428,70,7.2,162838,0,7,0,6,35
"1772",95,3329079,5170937,3219029,5e+06,1836,447,79,7,74102,0,8,0,25,4
"1773",123,127053659,217943531,116593191,2e+08,17657,986,39,5.6,239260,0,3,0,6,8
"1774",116,168593936,37570122,148085755,3.3e+07,17347,1237,72,8.2,623636,0,20,0,17,11
"1775",95,3494159,10641968,2955039,9e+06,2007,92,52,6.2,3759,0,1,0,2,12
"1776",98,79381670,53286957,59588068,4e+07,22318,583,38,5.8,95815,0,3,0,7,16
"1777",90,7272206,34163066,5108820,2.4e+07,12776,175,31,5.9,13167,0,0,0,3,19
"1778",103,82757477,59982870,80021740,5.8e+07,5497,372,60,6.3,62797,0,0,0,4,4
"1779",146,87838844,46885998,46836394,2.5e+07,24783,1181,89,8.7,823961,1,43,0,37,29
"1780",126,211275741,15272274,138339411,1e+07,63710,843,70,8.3,696582,2,22,0,55,22
"1781",93,39537013,9413210,31501218,7500000,22745,877,80,7.5,87657,0,38,6,121,14
"1782",121,267393058,28050704,123922370,1.3e+07,50141,193,67,7.3,109190,0,7,1,3,32
"1783",101,41386175,29561023,35000629,2.5e+07,2822,277,19,5.6,78281,0,1,0,3,12
"1784",87,50044752,22646957,37566230,1.7e+07,2164,100,49,5.1,3606,0,0,0,3,16
"1785",127,144684867,128111498,101643008,9e+07,29069,673,35,6.5,234240,0,9,0,6,19
"1786",149,173675741,63160314,167735396,6.1e+07,4348,1695,79,8.1,686012,0,65,1,177,5
"1787",102,20006228,35971677,17797316,3.2e+07,2961,280,51,6.3,52941,0,0,0,0,9
"1788",102,18600890,32440445,14334645,2.5e+07,23352,321,24,4.8,23243,0,0,0,0,15
"1789",126,31804489,142982496,31141074,1.4e+08,19769,457,25,5.4,82500,0,2,0,14,3
"1790",120,21215610,5106518,20773070,5e+06,1810,131,22,4.4,8631,0,0,0,0,3
"1791",105,9609354,5263313,6390032,3500000,4238,356,74,7.5,26310,1,36,0,33,21
"1792",280,17145836,74601739,12870569,5.6e+07,1671,581,30,6.3,13974,0,1,0,3,16
"1793",118,5372530,12550947,4280577,1e+07,2859,204,53,6.7,54462,0,1,0,6,14
"1794",105,194775,2669808,178739,2450000,1668,18,44,4,1054,0,0,0,2,8
"1795",102,24780224,9563505,16842303,6500000,2475,555,72,7.3,61943,0,5,0,7,20
"1796",104,5914675,30449689,4273372,2.2e+07,1854,374,14,2.2,20070,0,3,0,10,18
"1797",100,18738189,21838917,10725228,12500000,32288,485,80,7.8,83672,0,8,1,12,27
"1798",84,12924966,9807459,11860839,9e+06,4617,88,48,5.4,5308,0,0,0,0,8
"1799",171,267142176,146616492,187670866,1.03e+08,6521,2633,67,8.5,1107239,5,53,0,101,19
"1800",127,42478428,35311405,28871190,2.4e+07,13433,518,51,7.4,138473,1,7,0,11,20
"1801",108,7659805,18747228,4903000,1.2e+07,4497,63,44,5,5180,0,0,0,1,23
"1802",121,7540216,71937391,5660084,5.4e+07,286,549,18,2.4,43250,0,12,0,13,16
"1803",98,11674136,38754150,8434601,2.8e+07,28867,616,35,4.9,45987,0,0,0,2,18
"1804",116,120615600,147067711,118099659,1.44e+08,2097,1675,60,5.3,163035,0,5,0,24,3
"1805",111,8582322,9688538,6200756,7e+06,34106,610,88,7.4,102997,0,28,1,55,18
"1806",102,15044022,22769771,13214030,2e+07,500,357,72,6.7,63662,0,3,0,2,11
"1807",91,40984113,47688716,30079316,3.5e+07,1083,630,28,5.5,81858,0,0,0,1,17
"1808",96,56419044,62113906,51774002,5.7e+07,16121,618,34,4.3,96745,0,0,0,4,8
"1809",123,136929727,130068500,115802596,1.1e+08,14017,957,35,5.2,197426,0,1,0,9,12
"1810",127,408154443,41259679,217631306,2.2e+07,3100,329,52,7,167948,2,16,0,23,29
"1811",88,136444027,171383025,119420252,1.5e+08,2217,235,41,5.1,36242,0,1,0,0,10
"1812",90,11042426,18939804,10494494,1.8e+07,676,255,22,4.4,21101,0,0,0,2,6
"1813",110,148360216,91079084,130313314,8e+07,44798,645,54,6.5,178769,0,2,0,6,11
"1814",105,115928571,48654068,72077000,30250000,3439,246,82,6.9,67099,0,5,0,15,24
"1815",117,38885157,50203789,30981850,4e+07,3969,382,45,5.1,39211,0,6,0,3,14
"1816",87,16000286,30449689,11560259,2.2e+07,22485,243,52,5.8,16348,0,0,0,4,18
"1817",139,31594590,31062449,30513940,3e+07,2060,269,71,6.9,17676,0,6,0,16,5
"1818",100,10484703,8569151,9176553,7500000,19330,257,77,7.1,20193,0,5,0,27,10
"1819",107,93442726,41367497,90353764,4e+07,12556,317,34,6,101173,0,0,0,2,4
"1820",102,21305201,56938444,14967182,4e+07,14463,386,24,5.1,29238,0,0,0,5,19
"1821",113,22327890,23648818,18882880,2e+07,4039,213,25,5.9,21846,0,3,0,5,12
"1822",90,344216,59785,241816,42000,642,151,82,7.4,6757,0,9,0,15,19
"1823",92,160760932,83997508,105263257,5.5e+07,4518,156,53,5.4,61272,0,1,0,3,22
"1824",106,18845426,54980187,12339633,3.6e+07,1942,816,64,7.8,243160,0,6,1,14,22
"1825",80,97798459,45416623,75367693,3.5e+07,13430,348,27,5,66436,0,1,0,0,15
"1826",102,34752440,3244044,26781723,2500000,1655,1183,67,7.5,195905,0,13,0,38,15
"1827",113,48398269,63132681,45996718,6e+07,34738,679,40,6.7,186911,0,0,0,5,6
"1828",216,105841205,136253474,77679638,1e+08,47657,1399,72,7.5,346696,0,50,10,124,17
"1829",95,23409298,57127675,20488579,5e+07,29926,425,27,5.8,119958,0,1,0,0,10
"1830",102,105086337,66208884,71423726,4.5e+07,26998,822,70,7.3,131997,0,7,0,14,20
"1831",118,171574551,199946862,150167630,1.75e+08,26683,784,32,5.8,184533,0,3,0,16,10
"1832",122,128908572,136787476,122512052,1.3e+08,31958,639,41,5.8,156646,0,1,0,11,6
"1833",125,73543227,76361371,48154732,5e+07,15569,239,62,5.9,65338,0,2,0,3,22
"1834",134,88742432,70408218,85707116,6.8e+07,20411,1107,64,7.6,351119,0,5,0,23,5
"1835",92,19780214,39344022,17596256,3.5e+07,6327,185,23,3.8,13461,0,1,0,0,9
"1836",140,362000874,196495610,350034110,1.9e+08,79150,1081,67,7.2,315945,0,28,0,31,4
"1837",122,268603,20426667,220914,16800000,25173,202,50,6.5,13898,0,2,0,0,13
"1838",153,59200484,85691512,51814190,7.5e+07,11852,531,60,6.3,105201,0,0,0,3,10
"1839",111,1530835,17736614,1294640,1.5e+07,6748,686,44,6.5,77756,0,1,0,5,12
"1840",90,138478036,125509473,110332737,1e+08,1997,393,47,6.1,118924,0,0,0,7,14
"1841",86,10038236,14946732,9402410,1.4e+07,3715,109,37,5.4,12255,0,0,0,0,7
"1842",101,3415120,2725069,2506446,2e+06,11327,280,45,4.7,8905,0,0,0,1,17
"1843",112,197850,2846221,173783,2500000,1252,48,50,7.6,586,0,0,0,1,11
"1844",85,16938332,946990,16097842,9e+05,687,495,85,7.5,61435,0,39,0,53,6
"1845",97,2856287,1138489,2508841,1e+06,994,274,82,7.2,22685,0,32,2,37,11
"1846",102,421659600,157831703,400736600,1.5e+08,2582,1310,74,7.5,475585,2,77,0,57,6
"1847",122,21168095,39847099,18593156,3.5e+07,6161,543,80,7.7,93585,0,21,5,71,11
"1848",90,6557181,15986087,4922166,1.2e+07,1445,364,14,2.1,24057,0,3,0,19,16
"1849",122,43734485,48442688,31598308,3.5e+07,41636,749,54,6.8,133459,0,0,0,1,18
"1850",108,40234425,29683110,25753840,1.9e+07,23296,757,48,7.3,241962,0,4,0,9,23
"1851",106,19940361,32691530,18298649,3e+07,1393,600,64,6.4,90362,0,2,0,8,8
"1852",88,16252697,7903175,13367101,6500000,1140,277,68,5.8,21543,0,2,0,2,13
"1853",109,60809246,38140118,55802754,3.5e+07,20956,432,63,6.6,298577,0,1,0,5,8
"1854",85,44941455,27250695,32983713,2e+07,3712,92,35,5.8,21765,0,0,0,0,17
"1855",97,44874331,5629396,27900000,3500000,3455,177,54,7.3,83973,0,1,0,5,24
"1856",123,35120780,16350417,25776062,1.2e+07,7072,399,61,7.4,69123,2,15,0,46,17
"1857",118,64032552,44127294,44983704,3.1e+07,4045,678,67,7.4,89137,0,2,0,7,19
"1858",103,551209,7239312,532988,7e+06,9660,158,50,6.5,9288,0,1,0,10,4
"1859",139,20824346,51065177,20389967,5e+07,12786,126,53,6.9,37225,0,3,0,4,3
"1860",91,58658388,57871624,55747724,5.5e+07,3104,191,38,5.9,19706,0,0,0,2,6
"1861",97,109455828,39965217,82163317,3e+07,4692,1158,37,5.8,97141,0,2,0,10,16
"1862",87,19721717,20761152,14249005,1.5e+07,2689,716,13,4.5,41509,0,12,0,6,18
"1863",97,146835457,34636522,110222438,2.6e+07,3984,400,70,6.2,106747,0,5,0,10,16
"1864",87,37674079,41637325,35287788,3.9e+07,4774,535,74,7,82888,0,11,1,49,7
"1865",100,18136704,15224845,13103828,1.1e+07,12237,624,64,7.3,66859,0,5,0,16,18
"1866",109,93484686,56479263,74484168,4.5e+07,2740,463,49,6.9,118806,0,5,0,9,14
"1867",142,545303009,90968961,329691196,5.5e+07,15700,1547,82,8.8,1449570,6,39,0,66,25
"1868",118,71584944,34154656,62877175,3e+07,16758,578,67,7.2,233620,0,4,0,19,11
"1869",86,6738399,14590476,5542025,1.2e+07,3535,294,68,6.3,12755,0,3,0,14,13
"1870",137,51743559,73565426,35168395,5e+07,25469,339,43,6.6,27761,0,0,0,7,20
"1871",88,1328082,907480,1243961,850000,3770,149,55,6,14471,0,0,0,0,7
"1872",107,188735322,19345371,8e+07,8200000,1962,173,42,6.5,58205,0,0,2,4,35
"1873",112,79949443,79694198,70224196,7e+07,13827,314,29,5.7,64988,0,0,0,5,11
"1874",105,55687802,51812790,53846915,50100000,11943,500,56,6.6,177407,0,0,0,3,4
"1875",90,141986064,122178193,92969824,8e+07,50005,117,37,5.2,72008,0,3,0,2,22
"1876",92,23263747,10935883,14891000,7e+06,2240,155,81,6.8,15955,0,1,0,10,23
"1877",90,1969690,15737609,1752214,1.4e+07,4377,191,45,7.7,68834,0,2,0,2,9
"1878",98,112590768,69030210,89706988,5.5e+07,2287,831,53,6.3,136238,0,2,0,6,14
"1879",113,27261886,58392800,21009180,4.5e+07,4397,336,47,6.1,47959,0,0,0,2,15
"1880",138,100088873,33096335,93749203,3.1e+07,20952,940,76,7.3,285269,0,16,2,42,7
"1881",95,25531764,18238095,20998709,1.5e+07,3845,122,57,6.2,6585,0,0,0,3,13
